id,name,url,gps
23184486-b02f-4ff9-9bb1-fa5086416dae,The Amp at Dant Crossing,https://goo.gl/maps/rTP7t21rrdK1SzN6A,"@37.6459515,-85.5371382,17z"
f0db716c-e61f-411a-b688-5d8bc16039d9,UK Albert B. Chandler Hospital Chapel Gallery,https://goo.gl/maps/dswdUgqj7w1sWL6A6,"@38.031102,-84.5098239,17z"
7c174cb2-c974-46c1-84d0-a333f04c1ca1,228 S 2nd St,https://goo.gl/maps/HBjXGrDEdV3tpMqC8,"@37.7466548,-84.2963942,19.17z"
281dd65f-b847-4f35-8681-6f1b6682c44f,Richmond Mall,https://goo.gl/maps/18ZszyGjvGgTbukM7,"@37.7297319,-84.2832566,17z"
48179693-a01b-4fb2-a31b-cf6581d9d320,Lucille Caudill Little Fine Arts Library,https://goo.gl/maps/JJVruc2sxmA2,"@38.0372567,-84.5029386,15z"
61baa019-9688-475f-9f58-33b29d031c21,Distillery District,https://goo.gl/maps/5GTKakaLWwGKuwk69,"@38.0555536,-84.518288,18.89z"
67428283-eb5f-4f15-b95a-25e47e296f84,354 E Main,https://goo.gl/maps/Rqm5xmsjaKKtjVGV7,"@38.0417671,-84.4928729,19.45z"
affaa232-7594-4e8a-836d-b4d6eb86e928,The Nook,https://goo.gl/maps/oGC6MZUJE9DcwtRZ6,"@37.6174168,-84.7715834,16.29z"
d2964ba3-8930-4b36-887a-72cab2b681a5,Twin Knobs Campground,https://goo.gl/maps/3pxvvmUa1wJt3xmn7,"@38.0937998,-83.4949524,17z"
61af41f8-7fb5-4d2a-8ca2-3d8afafea847,Kentucky Folk Art Center,https://goo.gl/maps/FpRNPJxkNogSNtEK9,"@38.1811009,-83.4353255,17.08z"
814e5366-d3f9-4b2d-9933-d3ec8bd74cbe,Irish Hills Golf Course,https://goo.gl/maps/iMeVQgXe4NiJThdV6,"@38.0345504,-83.9227613,17z"
d4133f03-9203-4405-8df2-466ecb03c347,Berea,https://goo.gl/maps/Rh1kYDMFYJqzAATc8,"@37.5945223,-84.3562554,12z"
bb448856-1daa-441e-9ca9-1c88bba0a589,Old Fort Harrod State Park,https://goo.gl/maps/BFAcPmmng6AWzYgq6,"@37.7619007,-84.8491877,17z"
b6f6e646-fa17-4c54-9774-1c3c5c285a33,St. Andrew Orthodox Church,https://goo.gl/maps/pPCAUGF3ZeVy3eeA7,"@37.9848796,-84.5608433,17z"
345db2de-12b9-4995-ac5d-5d76376f8772,The Longship Club at Kroger Field,https://goo.gl/maps/eMU65kQx4xrnKNSE6,"@38.0232814,-84.5084251,17z"
1b1aa9bf-f7a8-4b7e-a69e-4364157be245,Greater Gardenside,https://goo.gl/maps/pLRCi1s6VL8UMr6m9,"@38.0397348,-84.5532584,17z"
98356f84-265d-4843-ab5f-3bdabbbc6798,The Spotlight Playhouse,https://goo.gl/maps/DDzzWmRdDZw8z6NX6,"@37.584734,-84.2845794,17z"
17300427-6df5-41d9-aed0-1fd59e750620,120 New Zion Road,https://goo.gl/maps/wvzXiwNjWnmnhQVZ7,"@38.1808357,-84.4883316,15.76z"
893175b0-d5cc-44b0-a07f-71604037b936,Downtown Manchester,https://goo.gl/maps/8DzAMWWD2h59vFvP6,"@37.1528844,-83.7686075,14.86z"
c2cf9636-c2e8-4ed7-b2e1-403ad2c688ab,Downtown Winchester,https://goo.gl/maps/wfHLeWEpdBWZy2gB9,"@38.0063992,-84.2617845,12z"
30b1ef9e-763d-42c0-9548-9a8f538fd340,Constitution Square,https://goo.gl/maps/xqtprPDAHu9Tyd8k8,"@37.6451369,-84.7724467,17z"
ef87c698-6b7d-4d96-9547-b37d58b25221,Kentucky Coffeetree Cafe,https://goo.gl/maps/kJjhPMZ7EGMyk5mm8,"@38.199436,-84.8769216,15z"
485f0fc2-a6d5-472f-8e2c-7705f1c48d09,Century Bank Park,https://goo.gl/maps/HJundS2mS9TS8QAp8,"@38.0362323,-84.8993978,17z"
ea6666cb-c2e4-46d6-9ba9-6e4a1a9b88fe,Downtown Georgetown,https://goo.gl/maps/7tTBbdtDf1vmk9zN8,"@38.2106156,-84.5599245,18z"
00834282-3464-4d99-88c0-a12df51a19b6,Carver School,https://goo.gl/maps/YakbgCPVPhmaX4BK8,"@38.0461258,-84.5120676,17z"
6b8c8c46-8ede-4d97-8e0d-f1cca0a16cca,Elm Tree Lane,https://goo.gl/maps/pBhRJyVnTeyf9TX16,"@38.0479221,-84.489363,17z"
66cfb945-8393-4c16-b14f-85692290ec17,Palmers Fresh Grill,https://goo.gl/maps/XHSLYfHzKmaQvuc16,"@37.9950086,-84.5245814,15z"
371db23b-8e42-440f-a9f7-8d0380b1b873,Downtown Midway,https://goo.gl/maps/xZdDoGyMUJH1xfcP9,"@38.1541099,-84.6843247,17z"
d81f5abb-5c75-4ef7-9800-4eddbe83272b,Jones Visual Arts Center,https://goo.gl/maps/sHaSfGQ6tqSAhXcv6,"@37.6432488,-84.7856999,17z"
7446515b-b989-4ed8-9139-67484ba6b881,Downtown Versailles,https://goo.gl/maps/yqqG8kFSLpkqcXUM9,"@38.0495153,-84.7701236,13z"
11469d53-9a95-41db-a6e0-05a844448425,River View Park,https://goo.gl/maps/MjijFVt6xfM6CqTS6,"@38.2019443,-84.8842272,17z"
74456f45-6ed9-4f22-b534-5a33cc14cebe,Foundation for Appalachian Kentucky,https://goo.gl/maps/3UbkLMskcS9E5p3S7,"@37.2499185,-83.1987428,15.45z"
d302bdc2-36ab-43fc-8c9e-4a6713f55834,Downtown Richmond,https://goo.gl/maps/Ri6ed1K23ghGHZfNA,"@37.7478572,-84.2968426,17z"
238fa7d5-bf78-4e41-8f31-c3d8fcde2e0e,Kirklevington Park,https://goo.gl/maps/bqFoRotHgLnp5HJr6,"@37.986318,-84.5066037,17z"
f2faaf25-53ef-4b8c-a367-5ee75f7822d4,Old Capitol Lawn,https://goo.gl/maps/M39xrDsBMQ4hqsBV8,"@38.2003072,-84.8765488,17z"
61cc7fc4-2e41-477b-add7-a69fd3834a11,Log House Craft Gallery,https://goo.gl/maps/G3hp5UsDMXpiwiUEA,"@37.573621,-84.2890289,17z"
72903be1-fe73-471b-85a4-dcc5f44f36c9,Briggs Theatre,https://goo.gl/maps/ZF5y1jFmDPwsr7To7,"@38.0369615,-84.5041762,17z"
2b2b0db7-6141-48bd-b4ef-a06965705e72,"Downtown Pound, VA",https://goo.gl/maps/ftZQPYUBnoSq6nG97,"@37.1224417,-82.6014384,18.75z"
4a7a62f1-17ec-48d2-b9e6-2b7aebeda3b0,Berea College,https://goo.gl/maps/jyxLqq3i1aUD42G59,"@37.5705892,-84.2911577,17z"
1049881e-590a-465c-9ac4-4dd4d101b3a6,Euclid Avenue,https://goo.gl/maps/dipwA23gEoLLfdGAA,"@38.0337172,-84.4973637,17z"
4eae90e2-c56e-4fee-a273-fc20ee5fed50,Fasig-Tipton Co Inc,https://goo.gl/maps/WWDR6YUwEkTjz75M8,"@38.1095399,-84.4780183,17z"
f7df5a32-356f-4bc7-9720-79b2d83ccf00,John Cropp Stadium,https://goo.gl/maps/xeYFpeZ77vm5tEAM6,"@38.0172318,-84.5013421,17z"
